IP,pages,pageviews,pageviews_per_session,avg_session_duration,country,Time
10.131.2.1,/boxing.html,39,3,2.301444943,Fiji,[30/Nov/2017:14:59:27
10.131.2.1,/wrestling.html,32,3,3.133164368,Fiji,[30/Nov/2017:14:59:36
10.129.2.1,/track-cycling.html,41,2,2.408558877,Zambia,[30/Nov/2017:14:59:36
10.131.2.2,/tennis.html,7,1,2.79017453,Ghana,[30/Nov/2017:14:59:36
10.131.2.2,/track-cycling.html,39,3,1.299327339,Ghana,[30/Nov/2017:14:59:42
10.131.2.2,/tennis.html,38,2,3.695522718,Ghana,[30/Nov/2017:14:59:43
10.131.2.2,/rugby.html,33,3,3.377019807,Ghana,[30/Nov/2017:14:59:44
10.130.2.1,/hockey.html,55,3,1.489806455,Moscow,[30/Nov/2017:14:59:44
10.131.2.2,/football.html,62,1,3.410717949,Ghana,[30/Nov/2017:14:59:47
10.131.2.2,/contact_us.html,42,2,3.996733008,Ghana,[30/Nov/2017:14:59:47
10.131.2.2,/track-cycling.html,84,1,1.741619065,Ghana,[30/Nov/2017:14:59:51
10.131.2.2,/tennis.html,30,2,2.298483092,Ghana,[30/Nov/2017:14:59:51
10.130.2.1,/rugby.html,53,3,2.527682588,Moscow,[30/Nov/2017:14:59:51
10.130.2.1,/hockey.html,15,3,2.561500555,Moscow,[30/Nov/2017:14:59:56
10.130.2.1,/football.html,96,3,3.708626683,Moscow,[30/Nov/2017:14:59:57
10.131.2.2,/contact_us.html,37,3,3.842951255,Ghana,[30/Nov/2017:14:59:58
10.131.2.2,/archery.html,76,2,3.041718785,Ghana,[30/Nov/2017:14:59:58
10.130.2.1,/athletics.html,29,3,3.798310288,Moscow,[30/Nov/2017:15:00:00
10.131.0.1,/boxing.html,92,3,3.804914228,Brazil,[30/Nov/2017:15:00:01
10.129.1.1,/wrestling.html,62,3,2.482319241,Egypt,[30/Nov/2017:15:00:02
10.130.2.1,/track-cycling.html,46,3,1.610372063,Moscow,[30/Nov/2017:15:00:02
10.130.2.1,/tennis.html,46,1,2.151749179,Moscow,[30/Nov/2017:15:00:03
10.131.2.2,/track-cycling.html,45,2,2.981633779,Ghana,[30/Nov/2017:15:00:06
10.131.2.2,/tennis.html,18,2,3.299912205,Ghana,[30/Nov/2017:15:00:09
10.131.2.1,/rugby.html,25,2,2.041120281,Fiji,[30/Nov/2017:15:00:10
10.130.2.1,/hockey.html,45,1,1.298597965,Moscow,[30/Nov/2017:15:00:12
10.131.0.1,/football.html,12,2,2.003554271,Brazil,[30/Nov/2017:15:00:12
10.131.2.1,/contact_us.html,85,1,2.120409271,Fiji,[30/Nov/2017:15:00:12
10.130.2.1,/track-cycling.html,79,1,1.601981212,Moscow,[30/Nov/2017:15:00:13
10.131.0.1,/tennis.html,18,1,3.098670036,Brazil,[30/Nov/2017:15:00:13
10.131.0.1,/rugby.html,57,1,2.090688418,Brazil,[30/Nov/2017:15:00:14
10.128.2.1,/hockey.html,14,1,2.190808616,South Africa,[30/Nov/2017:15:00:14
10.131.2.1,/football.html,74,1,3.152936894,Fiji,[30/Nov/2017:15:00:14
10.128.2.1,/contact_us.html,2,3,1.731114156,South Africa,[30/Nov/2017:15:00:15
10.130.2.1,/track-cycling.html,27,3,1.681489109,Moscow,[30/Nov/2017:15:00:17
10.131.0.1,/tennis.html,63,2,3.585789781,Brazil,[30/Nov/2017:15:00:18
10.128.2.1,/rugby.html,81,3,2.172915356,South Africa,[30/Nov/2017:15:00:18
10.131.2.1,/hockey.html,75,1,3.570654215,Fiji,[30/Nov/2017:15:00:19
10.129.1.1,/football.html,73,1,3.535393568,Egypt,[30/Nov/2017:15:00:20
10.131.0.1,/contact_us.html,31,3,1.192977029,Brazil,[30/Nov/2017:15:00:22
10.128.2.1,/archery.html,6,1,2.925945619,South Africa,[30/Nov/2017:15:00:22
10.130.2.1,/athletics.html,71,2,1.433479896,Moscow,[30/Nov/2017:15:00:22
10.128.2.1,/boxing.html,99,2,1.876805622,South Africa,[30/Nov/2017:15:00:23
10.128.2.1,/wrestling.html,97,3,3.781154187,South Africa,[30/Nov/2017:15:00:24
10.128.2.1,/track-cycling.html,57,2,1.034857845,South Africa,[30/Nov/2017:15:00:25
10.128.2.1,/tennis.html,46,3,1.28047971,South Africa,[30/Nov/2017:15:00:29
10.131.2.3,/track-cycling.html,46,2,3.706796697,Italy,[30/Nov/2017:15:00:32
10.130.2.1,/tennis.html,81,2,3.104158939,Moscow,[30/Nov/2017:15:00:33
10.131.2.3,/rugby.html,48,2,1.679463663,Italy,[30/Nov/2017:15:00:33
10.128.2.1,/hockey.html,39,1,1.58357015,South Africa,[30/Nov/2017:15:00:33
10.128.2.1,/football.html,65,3,1.814917384,South Africa,[30/Nov/2017:15:00:36
10.128.2.1,/contact_us.html,96,2,3.362729994,South Africa,[30/Nov/2017:15:00:40
10.130.2.1,/track-cycling.html,64,3,2.507688531,Moscow,[30/Nov/2017:15:00:53
10.131.2.3,/tennis.html,38,3,1.927018909,Italy,[30/Nov/2017:15:00:53
10.130.2.1,/rugby.html,76,2,3.94864856,Moscow,[30/Nov/2017:15:00:53
10.131.0.1,/hockey.html,35,3,3.688538137,Brazil,[30/Nov/2017:15:00:54
10.131.0.1,/football.html,71,2,3.612126301,Brazil,[30/Nov/2017:15:00:54
10.131.0.1,/contact_us.html,95,1,1.659858984,Brazil,[30/Nov/2017:15:00:54
10.131.2.3,/archery.html,4,1,2.757765013,Italy,[30/Nov/2017:15:00:54
10.128.2.1,/athletics.html,48,1,2.621346031,South Africa,[30/Nov/2017:15:00:54
10.131.0.1,/boxing.html,82,1,2.918014597,Brazil,[30/Nov/2017:15:00:55
10.130.2.1,/wrestling.html,57,2,2.725322332,Moscow,[30/Nov/2017:15:00:55
10.129.2.1,/track-cycling.html,9,1,2.198234855,Zambia,[30/Nov/2017:15:00:55
10.131.2.3,/tennis.html,2,1,2.787403026,Italy,[30/Nov/2017:15:00:55
10.131.0.1,/track-cycling.html,69,2,3.158366694,Brazil,[30/Nov/2017:15:00:55
10.131.2.3,/tennis.html,30,1,3.510351282,Italy,[30/Nov/2017:15:00:56
10.130.2.1,/rugby.html,43,2,3.379511113,Moscow,[30/Nov/2017:15:00:57
10.130.2.1,/hockey.html,8,2,3.982548502,Moscow,[30/Nov/2017:15:00:57
10.130.2.1,/football.html,100,3,3.153451323,Moscow,[30/Nov/2017:15:00:59
10.130.2.1,/contact_us.html,65,3,3.483465243,Moscow,[30/Nov/2017:15:01:04
10.131.2.3,/contact_us.html,70,1,2.382235755,Italy,[30/Nov/2017:15:01:05
10.131.0.1,/contact_us.html,21,3,3.51502219,Brazil,[30/Nov/2017:15:01:07
10.131.0.1,/track-cycling.html,75,2,1.064319489,Brazil,[30/Nov/2017:15:01:12
10.130.2.5,/tennis.html,1,3,3.314310111,Brazil,[30/Nov/2017:15:01:12
10.131.0.1,/rugby.html,87,2,2.898338999,Brazil,[30/Nov/2017:15:01:14
10.130.2.5,/hockey.html,91,2,3.152082149,Brazil,[30/Nov/2017:15:01:14
10.130.2.5,/football.html,77,1,3.268737241,Brazil,[30/Nov/2017:15:01:15
10.130.2.5,/contact_us.html,95,2,1.259027948,Brazil,[30/Nov/2017:15:01:19
10.130.2.5,/archery.html,14,1,2.671889835,Brazil,[30/Nov/2017:15:01:21
10.129.2.1,/athletics.html,32,1,1.176152753,Zambia,[30/Nov/2017:15:01:27
10.131.0.1,/boxing.html,39,3,3.080195647,Brazil,[30/Nov/2017:15:01:29
10.130.2.1,/wrestling.html,55,1,1.907482489,Moscow,[30/Nov/2017:15:01:32
10.131.2.3,/track-cycling.html,80,2,3.694544367,Italy,[30/Nov/2017:15:01:40
10.131.2.3,/tennis.html,16,3,3.009647581,Italy,[30/Nov/2017:15:01:45
10.129.2.1,/track-cycling.html,15,1,1.906324504,Zambia,[30/Nov/2017:15:01:46
10.129.1.1,/tennis.html,21,1,3.656330098,Egypt,[30/Nov/2017:15:01:54
10.131.0.1,/rugby.html,45,1,3.647137399,Brazil,[30/Nov/2017:15:02:11
10.131.0.1,/hockey.html,12,3,3.333719749,Brazil,[30/Nov/2017:15:02:16
10.131.0.1,/football.html,4,2,3.687843471,Brazil,[30/Nov/2017:15:02:26
10.131.0.1,/contact_us.html,68,3,1.698656415,Brazil,[30/Nov/2017:15:02:37
10.131.0.1,/track-cycling.html,3,1,2.229164827,Brazil,[30/Nov/2017:15:02:39
10.131.0.1,/tennis.html,22,3,2.088730653,Brazil,[30/Nov/2017:15:02:47
10.131.0.1,/rugby.html,15,2,2.848870166,Brazil,[30/Nov/2017:15:02:50
10.131.0.1,/hockey.html,64,1,2.453055691,Brazil,[30/Nov/2017:15:02:53
10.128.2.1,/football.html,45,3,2.312876371,South Africa,[30/Nov/2017:15:02:58
10.131.0.1,/contact_us.html,94,3,1.685629825,Brazil,[30/Nov/2017:15:03:02
10.131.2.2,/archery.html,100,3,3.697343912,Ghana,[30/Nov/2017:15:03:11
10.129.1.1,/athletics.html,72,3,1.794923871,Egypt,[30/Nov/2017:15:03:30
10.129.2.3,/boxing.html,78,1,3.24551548,Namibia,[30/Nov/2017:15:03:33
10.131.2.2,/wrestling.html,84,1,1.24078349,Ghana,[30/Nov/2017:15:04:17
10.131.2.2,/track-cycling.html,68,1,1.683649262,Ghana,[30/Nov/2017:15:04:29
10.131.2.2,/tennis.html,14,1,2.888818021,Ghana,[30/Nov/2017:15:04:38
10.131.2.2,/track-cycling.html,58,2,3.329179782,Ghana,[30/Nov/2017:15:04:50
10.131.2.2,/tennis.html,3,3,2.693677873,Ghana,[30/Nov/2017:15:04:55
10.131.2.2,/rugby.html,75,1,2.242373875,Ghana,[30/Nov/2017:15:05:07
10.128.2.1,/hockey.html,62,1,3.245949794,South Africa,[30/Nov/2017:15:05:13
10.131.2.2,/football.html,14,1,3.116266188,Ghana,[30/Nov/2017:15:05:20
10.131.0.1,/contact_us.html,30,3,3.82270011,Brazil,[30/Nov/2017:15:05:24
10.131.0.1,/track-cycling.html,62,3,3.602092396,Brazil,[30/Nov/2017:15:05:25
10.131.0.5,/tennis.html,61,1,2.5968167,China,[30/Nov/2017:15:05:30
10.131.0.5,/rugby.html,50,1,3.680197171,China,[30/Nov/2017:15:05:32
10.131.0.5,/hockey.html,21,2,3.666694254,China,[30/Nov/2017:15:05:37
10.131.0.5,/football.html,72,2,2.975130998,China,[30/Nov/2017:15:05:39
10.131.2.2,/contact_us.html,38,1,2.801296701,Ghana,[30/Nov/2017:15:05:40
10.131.0.5,/archery.html,5,3,1.24660052,China,[30/Nov/2017:15:05:46
10.131.0.5,/athletics.html,31,1,1.562871244,China,[30/Nov/2017:15:05:48
10.130.2.4,/boxing.html,67,2,1.235726789,Morocco,[30/Nov/2017:15:05:51
10.131.0.3,/wrestling.html,79,2,1.253520581,Canada,[30/Nov/2017:15:05:53
10.131.0.3,/track-cycling.html,67,3,1.136864282,Canada,[30/Nov/2017:15:05:53
10.131.2.2,/tennis.html,89,1,1.718982072,Ghana,[30/Nov/2017:15:05:58
10.131.2.2,/track-cycling.html,30,3,2.658832743,Ghana,[30/Nov/2017:15:06:01
10.131.0.3,/tennis.html,81,3,2.616484971,Canada,[30/Nov/2017:15:06:02
10.131.0.3,/rugby.html,81,1,1.852257512,Canada,[30/Nov/2017:15:06:12
10.131.0.3,/hockey.html,51,2,2.262390883,Canada,[30/Nov/2017:15:06:33
10.130.2.4,/football.html,49,3,3.232668907,Morocco,[30/Nov/2017:15:06:38
10.131.2.2,/contact_us.html,2,3,2.908286054,Ghana,[30/Nov/2017:15:06:53
10.131.0.5,/tennis.html,10,1,1.155435258,China,[30/Nov/2017:15:06:54
10.131.2.3,/rugby.html,65,1,1.875402664,Italy,[30/Nov/2017:15:06:55
10.131.2.3,/hockey.html,88,2,1.129783572,Italy,[30/Nov/2017:15:06:55
10.131.0.5,/football.html,88,2,2.507941983,China,[30/Nov/2017:15:06:55
10.130.2.4,/contact_us.html,32,2,2.018146924,Morocco,[30/Nov/2017:15:06:55
10.129.2.3,/archery.html,89,1,3.197599074,Namibia,[30/Nov/2017:15:06:56
10.131.0.1,/athletics.html,41,2,2.109306926,Brazil,[30/Nov/2017:15:06:56
10.128.2.1,/rugby.html,6,3,1.779946093,South Africa,[30/Nov/2017:15:07:10
10.129.2.3,/hockey.html,91,1,3.858689317,Namibia,[30/Nov/2017:15:07:11
10.130.2.4,/football.html,85,2,2.094898238,Morocco,[30/Nov/2017:15:07:11
10.131.2.3,/contact_us.html,87,3,1.709582884,Italy,[30/Nov/2017:15:07:11
10.128.2.1,/archery.html,21,3,1.882530552,South Africa,[30/Nov/2017:15:07:11
10.130.2.4,/athletics.html,87,3,1.12359219,Morocco,[30/Nov/2017:15:07:14
10.131.0.1,/boxing.html,93,1,3.054667802,Brazil,[30/Nov/2017:15:07:17
10.131.0.1,/wrestling.html,92,2,2.756920332,Brazil,[30/Nov/2017:15:07:18
10.131.0.1,/track-cycling.html,53,3,2.098843042,Brazil,[30/Nov/2017:15:07:22
10.131.2.1,/tennis.html,48,3,1.408448231,Fiji,[30/Nov/2017:15:07:37
10.131.2.1,/track-cycling.html,52,2,2.522007225,Fiji,[30/Nov/2017:15:07:38
10.131.2.2,/tennis.html,64,3,1.504332152,Ghana,[30/Nov/2017:15:07:38
10.128.2.1,/rugby.html,36,2,3.343824006,South Africa,[30/Nov/2017:15:07:38
10.129.1.1,/hockey.html,54,3,2.393309379,Egypt,[30/Nov/2017:15:07:43
10.131.2.2,/football.html,85,2,1.016068459,Ghana,[30/Nov/2017:15:07:44
10.128.2.1,/contact_us.html,68,1,2.792563705,South Africa,[30/Nov/2017:15:07:44
10.128.2.1,/track-cycling.html,2,3,3.142971122,South Africa,[30/Nov/2017:15:07:44
10.131.2.2,/tennis.html,86,2,3.368973236,Ghana,[30/Nov/2017:15:07:45
10.128.2.1,/rugby.html,82,3,1.735283612,South Africa,[30/Nov/2017:15:07:45
10.128.2.1,/hockey.html,37,2,3.016545862,South Africa,[30/Nov/2017:15:07:49
10.128.2.1,/football.html,15,1,3.822232421,South Africa,[30/Nov/2017:15:07:50
10.128.2.2,/contact_us.html,68,3,1.678739843,Botswana,[30/Nov/2017:15:07:50
10.128.2.2,/archery.html,72,1,2.212522504,Botswana,[30/Nov/2017:15:07:53
10.128.2.2,/athletics.html,43,1,2.249722287,Botswana,[30/Nov/2017:15:07:57
10.130.2.4,/boxing.html,30,2,3.927042759,Morocco,[30/Nov/2017:15:07:58
10.128.2.2,/wrestling.html,13,1,1.929810925,Botswana,[30/Nov/2017:15:08:02
10.129.1.1,/track-cycling.html,100,1,3.494961031,Egypt,[30/Nov/2017:15:08:13
10.129.2.1,/tennis.html,56,1,1.766678072,Zambia,[30/Nov/2017:15:08:15
10.128.2.2,/track-cycling.html,42,2,1.323587405,Botswana,[30/Nov/2017:15:08:21
10.128.2.2,/tennis.html,32,2,2.744857847,Botswana,[30/Nov/2017:15:08:28
10.130.2.4,/rugby.html,30,3,1.010300406,Morocco,[30/Nov/2017:15:08:29
10.130.2.1,/hockey.html,83,3,3.376228779,Moscow,[30/Nov/2017:15:08:29
10.129.1.1,/football.html,94,3,1.906560053,Egypt,[30/Nov/2017:15:08:33
10.128.2.2,/contact_us.html,66,3,2.787539929,Botswana,[30/Nov/2017:15:08:38
10.130.2.1,/track-cycling.html,26,2,2.546645923,Moscow,[30/Nov/2017:15:08:40
10.131.0.1,/tennis.html,28,3,2.495372328,Brazil,[30/Nov/2017:15:08:40
10.130.2.1,/rugby.html,31,3,2.328022524,Moscow,[30/Nov/2017:15:08:41
10.131.2.2,/hockey.html,2,1,2.676308195,Ghana,[30/Nov/2017:15:08:43
10.129.2.3,/football.html,80,2,2.411646759,Namibia,[30/Nov/2017:15:08:44
10.128.2.1,/contact_us.html,60,3,3.595951378,South Africa,[30/Nov/2017:15:08:45
10.130.2.4,/archery.html,3,3,2.401122666,Morocco,[30/Nov/2017:15:08:45
10.130.2.4,/athletics.html,65,1,3.65283955,Morocco,[30/Nov/2017:15:08:48
10.131.2.1,/boxing.html,40,2,1.178943905,Fiji,[30/Nov/2017:15:08:48
10.128.2.1,/wrestling.html,45,3,2.490177511,South Africa,[30/Nov/2017:15:08:57
10.128.2.1,/track-cycling.html,4,3,3.367232344,South Africa,[30/Nov/2017:15:09:02
10.131.2.1,/tennis.html,64,2,3.402927666,Fiji,[30/Nov/2017:15:09:16
10.128.2.1,/track-cycling.html,3,3,3.276827434,South Africa,[30/Nov/2017:15:09:21
10.130.2.4,/tennis.html,94,3,3.94216998,Morocco,[30/Nov/2017:15:09:32
10.130.2.1,/rugby.html,22,1,3.62634584,Moscow,[30/Nov/2017:15:09:38
10.130.2.5,/hockey.html,59,2,3.670872067,Brazil,[30/Nov/2017:15:09:43
10.130.2.5,/football.html,71,3,2.615793039,Brazil,[30/Nov/2017:15:09:47
10.130.2.5,/contact_us.html,61,1,3.726184939,Brazil,[30/Nov/2017:15:09:47
10.130.2.1,/track-cycling.html,1,1,3.38236441,Moscow,[30/Nov/2017:15:09:49
10.130.2.1,/tennis.html,66,1,3.557720517,Moscow,[30/Nov/2017:15:09:55
10.130.2.1,/rugby.html,93,2,1.209733877,Moscow,[30/Nov/2017:15:10:13
10.131.2.1,/hockey.html,73,3,3.399464838,Fiji,[30/Nov/2017:15:10:16
10.131.2.2,/rugby.html,10,1,1.70465651,Fiji,[30/Nov/2017:15:10:17
